time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_good_high_claim,statistics_error_lead_to_a_shot,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_blocked_scoring_attempt,statistics_big_chance_missed,statistics_hit_woodwork,statistics_penalty_miss,statistics_penalty_conceded,statistics_penalty_won,statistics_punches,statistics_goals_prevented,statistics_last_man_tackle,statistics_clearance_off_line,statistics_error_lead_to_a_goal,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_penalty_save
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Reinaldo,22,D,FALSE,NA,42,34,5,2,6,3,NA,NA,NA,90,77,7.8,15,6,2,1,4,2,NA,3,1,3,1,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Felipe Carballo,8,M,FALSE,NA,51,43,2,1,2,NA,1,NA,NA,90,58,6.7,11,1,NA,1,4,NA,NA,NA,1,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Pepê,23,M,FALSE,NA,44,39,4,3,10,NA,4,NA,NA,65,61,7.3,7,2,1,1,5,NA,NA,NA,2,NA,2,1,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Vina,11,M,FALSE,NA,32,29,3,3,2,NA,NA,NA,NA,65,43,7.1,7,NA,NA,NA,3,3,1,1,1,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Franco Cristaldo,19,M,FALSE,NA,30,28,4,3,3,NA,1,NA,NA,80,50,7.8,9,6,2,1,4,2,NA,2,NA,6,NA,1,2,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Bitello,39,M,FALSE,NA,43,38,3,2,3,NA,2,NA,NA,90,64,7.2,16,6,1,1,4,1,1,NA,NA,6,NA,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Luis Suárez,9,F,FALSE,NA,26,16,NA,NA,4,NA,2,NA,NA,75,46,7.5,15,NA,NA,NA,4,4,2,NA,1,1,NA,NA,NA,NA,1,5,1,5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Mathias Villasanti,20,M,TRUE,NA,24,21,3,2,2,NA,NA,NA,NA,25,27,7,3,NA,NA,NA,1,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Ferreira,10,F,TRUE,NA,14,6,1,1,4,NA,NA,NA,NA,25,27,7.3,11,1,1,1,4,5,3,1,NA,NA,1,NA,NA,NA,1,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Diego Souza,29,F,TRUE,NA,9,8,NA,NA,3,NA,NA,NA,NA,15,13,7,3,NA,NA,NA,1,2,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Thaciano,28,M,TRUE,NA,11,10,1,1,NA,NA,NA,NA,NA,15,14,6.8,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Zinho Hoffmann,48,M,TRUE,NA,1,1,NA,NA,1,NA,1,NA,NA,10,6,6.6,3,2,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Brenno,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Thiago Santos,5,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Diogo Barbosa,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,João Pedro,18,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Bruno Uvini,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Everton Galdino,13,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,14,home,Grêmio,Ferroviário,Arena do Grêmio,Copa do Brasil,3,0,Renato Portaluppi,Ranielle Ribeiro,Lucas Silva,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Adriel,31,G,FALSE,NA,8,2,7,2,0,1,0,2,2,90,9,6.7,7,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,2,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Fábio,2,D,FALSE,NA,10,6,2,1,2,0,0,NA,NA,19,11,6.6,4,1,0,0,1,0,0,NA,1,NA,1,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Bruno Alves,34,D,FALSE,NA,18,11,7,3,3,4,0,NA,NA,90,21,6.8,9,0,0,3,9,0,0,3,2,NA,3,0,1,1,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Walter Kannemann,4,D,FALSE,TRUE,16,11,10,7,12,2,1,NA,NA,90,19,6.3,6,0,0,1,12,0,0,2,4,NA,5,0,0,1,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Diogo Barbosa,6,D,FALSE,NA,22,15,3,2,5,3,0,NA,NA,90,28,6.8,8,3,1,0,9,0,0,3,0,1,0,3,0,0,NA,0,0,0,NA,NA,0,1,0,NA,0,0,0,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Mathias Villasanti,20,M,FALSE,NA,39,29,4,1,10,3,1,NA,NA,90,52,6.8,11,0,0,1,11,0,0,3,1,NA,2,1,0,0,1,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Felipe Carballo,8,M,FALSE,NA,26,22,1,0,6,0,1,NA,NA,84,36,7.1,5,0,0,0,6,2,2,2,0,NA,2,2,0,0,NA,1,0,0,NA,NA,0,NA,0,NA,0,0,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Bitello,39,M,FALSE,NA,26,19,2,0,9,0,4,NA,NA,90,43,7,11,0,0,0,15,3,0,1,2,1,0,1,0,0,1,0,0,3,NA,NA,0,NA,0,NA,0,0,0.03,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Pepê,23,M,FALSE,NA,5,4,1,0,2,0,0,NA,NA,32,12,7.1,3,0,0,1,6,2,1,NA,0,2,0,1,0,0,NA,0,0,0,NA,NA,1,1,0,NA,0,0,0,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Vina,11,M,FALSE,NA,27,20,5,3,1,0,0,NA,NA,84,31,6.5,8,0,0,1,5,0,0,NA,1,NA,1,1,0,0,NA,0,0,2,NA,NA,0,NA,0,NA,0,0,0.53,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Luis Suárez,9,F,FALSE,NA,27,18,2,0,3,0,3,NA,NA,90,38,7.2,20,0,0,7,16,2,0,NA,2,2,1,0,0,0,2,3,1,0,NA,NA,0,NA,1,NA,0,0,1.24,0.15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Thaciano,28,D,TRUE,NA,20,16,1,1,4,1,1,NA,NA,89,23,6.5,8,2,0,1,4,0,0,2,0,NA,0,1,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Ferreira,10,M,TRUE,NA,16,14,2,1,12,0,4,NA,NA,76,35,7.5,6,0,0,0,12,9,7,NA,2,NA,1,0,0,0,2,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Thiago Santos,5,M,TRUE,NA,4,4,1,1,0,0,0,NA,NA,23,6,6.5,0,0,0,0,2,0,0,1,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Everton Galdino,13,M,TRUE,NA,3,2,0,0,4,0,0,NA,NA,23,11,6.7,2,1,0,0,2,3,1,NA,0,NA,1,0,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,0,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Gabriel Grando,12,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Gustavo Martins,53,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Bruno Uvini,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Reinaldo,22,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Lucas Silva,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Gustavinho,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Zinho Hoffmann,48,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,15,away,Ypiranga,Grêmio,Colosso da Lagoa,Gaúcho - Mata-mata,2,1,NA,Renato Portaluppi,Diego Souza,29,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Adriel,31,G,FALSE,NA,23,18,7,5,0,0,0,NA,2,101,25,6.8,7,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,1,0,0,2,0,0,NA,0,0,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,João Pedro,18,D,FALSE,NA,43,31,3,2,11,1,1,NA,NA,101,56,7.2,16,3,1,0,6,3,2,2,0,NA,5,1,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Bruno Alves,34,D,FALSE,NA,52,48,6,3,4,1,1,NA,NA,101,69,8,9,0,0,1,8,1,0,3,3,1,2,1,1,1,NA,1,1,0,NA,NA,0,NA,0,NA,0,0,0.09,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Bruno Uvini,15,D,FALSE,NA,58,50,4,1,6,0,1,NA,NA,101,75,6.7,12,0,0,4,9,0,0,NA,0,NA,4,2,0,0,NA,0,0,1,NA,NA,0,NA,0,NA,0,0,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Reinaldo,22,D,FALSE,NA,53,45,3,1,10,1,0,NA,NA,101,73,7.3,13,5,2,2,16,3,2,1,4,4,3,3,0,0,NA,0,0,1,NA,NA,1,NA,0,NA,0,0,0.01,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Thaciano,28,M,FALSE,NA,37,32,2,0,8,1,0,NA,NA,87,49,7.8,12,0,0,4,14,0,0,1,0,3,7,1,0,0,1,2,1,2,NA,NA,0,NA,0,NA,0,0,0.26,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Bitello,39,M,FALSE,NA,65,58,2,0,6,0,1,NA,NA,101,90,8.4,12,2,2,3,13,3,1,1,1,6,0,0,0,0,NA,2,0,1,NA,NA,1,NA,0,NA,0,0,0.14,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Everton Galdino,13,M,FALSE,NA,17,12,1,0,3,0,1,NA,NA,51,30,7.3,7,0,0,0,5,1,0,3,0,1,0,0,0,0,NA,0,0,3,NA,NA,0,NA,0,NA,0,0,0.06,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Vina,11,M,FALSE,NA,39,30,4,4,5,0,1,NA,NA,74,43,7.9,11,1,0,1,3,1,1,1,0,4,2,0,1,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Ferreira,10,M,FALSE,NA,4,3,0,0,0,0,0,NA,NA,17,6,6.5,2,0,0,0,1,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Luis Suárez,9,F,FALSE,NA,21,16,5,4,4,0,0,NA,NA,101,40,8.5,7,2,0,2,6,4,3,NA,0,1,0,0,0,0,NA,5,0,5,NA,NA,0,NA,0,NA,0,0,1.28,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Zinho Hoffmann,48,M,TRUE,NA,29,24,0,0,7,0,1,NA,NA,84,63,6.9,12,3,2,3,18,5,3,2,1,1,1,1,0,0,4,0,0,4,NA,NA,0,NA,0,NA,0,0,0.73,0.02,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Thiago Santos,5,M,TRUE,NA,20,18,0,0,2,0,0,NA,NA,23,28,6.4,3,0,0,1,4,0,0,NA,2,NA,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2023,16,home,Grêmio,Ypiranga,Arena do Grêmio,Gaúcho - Mata-mata,7,5,Renato Portaluppi,NA,Franco Cristaldo,19,M,TRUE,NA,10,9,1,1,3,0,2,NA,NA,27,18,7.2,4,0,0,1,4,0,0,NA,2,2,0,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
