time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_punches,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_saved_shots_from_inside_the_box,statistics_big_chance_missed,statistics_penalty_won,statistics_good_high_claim,statistics_hit_woodwork,statistics_penalty_conceded,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_penalty_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_clearance_off_line,statistics_own_goals,statistics_error_lead_to_a_goal,statistics_expected_goals,statistics_goals_prevented,statistics_expected_assists
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Moisés,10,M,TRUE,NA,10,9,2,2,1,1,1,NA,26,14,6.6,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Hyoran,28,M,TRUE,NA,5,5,NA,NA,2,NA,2,NA,18,10,6.4,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Thiago Santos,5,M,TRUE,NA,3,2,1,NA,1,1,NA,NA,11,4,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Jailson,22,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Edu Dracena,3,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Diogo Barbosa,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Mayke,12,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Felipe Pires,27,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Alejandro Guerra,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Lucas Lima,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Carlos Eduardo,24,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,10,away,Junior Barranquilla,Palmeiras,Estadio Metropolitano Roberto Melendez,"Copa Libertadores, Group F",0,2,Arturo Reyes,Abel Ferreira,Deyverson,16,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Fernando Prass,1,G,FALSE,NA,13,12,1,NA,1,NA,1,1,90,18,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Mayke,12,D,FALSE,NA,47,39,5,2,2,3,NA,NA,90,75,6.9,16,5,1,2,4,2,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Gustavo Gómez,15,D,FALSE,NA,76,65,13,5,3,3,NA,NA,90,86,7.1,12,NA,NA,1,2,NA,NA,2,1,NA,3,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Edu Dracena,3,D,FALSE,TRUE,49,44,5,3,6,NA,1,NA,90,55,6.8,5,NA,NA,1,1,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Diogo Barbosa,6,D,FALSE,NA,62,55,2,1,5,NA,1,NA,90,77,6.8,13,5,1,NA,3,1,1,NA,1,NA,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Moisés,10,M,FALSE,NA,95,83,4,1,7,NA,2,NA,90,109,7.5,13,NA,NA,NA,2,1,1,2,NA,2,2,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Thiago Santos,5,M,FALSE,NA,50,46,6,5,9,NA,1,NA,67,61,6.8,5,NA,NA,3,10,2,2,NA,3,NA,3,3,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Felipe Pires,27,M,FALSE,NA,25,21,NA,NA,2,NA,1,NA,80,36,6.1,9,NA,NA,1,6,3,1,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Lucas Lima,20,M,FALSE,NA,76,69,6,3,6,NA,1,NA,90,99,7.2,19,6,2,NA,8,3,2,NA,3,4,2,2,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Zé Rafael,8,M,FALSE,NA,27,24,2,1,9,NA,5,NA,70,43,7,9,2,NA,NA,3,1,1,1,1,1,1,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Miguel Borja,9,F,FALSE,NA,12,8,1,1,6,NA,3,NA,90,20,6.9,6,NA,NA,3,5,NA,NA,NA,3,NA,3,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Raphael Veiga,23,M,TRUE,NA,15,14,1,NA,2,NA,1,NA,23,20,6.6,2,1,1,NA,3,1,NA,NA,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Carlos Eduardo,37,M,TRUE,NA,10,8,NA,NA,1,NA,NA,NA,20,21,5.6,10,1,NA,NA,6,4,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Jean,17,M,TRUE,NA,20,19,2,2,1,NA,NA,NA,10,23,6.9,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Matheus Teixeira,72,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Jailson,42,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Luan Cândido,36,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Vitão,44,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Lucas Esteves,46,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,11,away,Mirassol,Palmeiras,Estádio Municipal José Maria de Campos Maia,Paulista Série A1,1,1,Mozart Santos,Abel Ferreira,Léo Passos,40,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Weverton,21,G,FALSE,NA,15,12,9,6,NA,3,NA,1,90,25,7.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Marcos Rocha,2,D,FALSE,NA,58,49,11,7,5,1,2,NA,90,85,6.7,17,2,1,1,10,5,1,4,4,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Antônio Carlos,25,D,FALSE,NA,32,27,6,3,3,3,1,NA,90,39,6.8,6,NA,NA,1,3,NA,NA,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Gustavo Gómez,15,D,FALSE,TRUE,30,27,3,2,4,5,NA,NA,90,43,7.3,3,NA,NA,NA,1,1,1,2,1,NA,2,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Victor Luis,26,D,FALSE,NA,35,31,6,5,3,2,1,NA,90,57,7,9,3,1,1,4,2,NA,1,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Bruno Henrique,19,M,FALSE,NA,49,44,9,8,5,NA,1,NA,90,62,7,8,2,NA,1,11,1,1,3,7,1,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Felipe Melo,30,M,FALSE,NA,30,28,4,4,4,1,1,NA,74,36,7.6,4,NA,NA,NA,1,NA,NA,NA,1,1,2,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Gustavo Scarpa,14,M,FALSE,NA,32,24,1,1,6,NA,2,NA,90,61,6.6,27,9,NA,2,9,3,2,1,1,2,2,NA,NA,NA,NA,5,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Ricardo Goulart,11,M,FALSE,NA,33,24,1,1,9,NA,3,NA,83,44,8.8,10,1,NA,1,4,NA,NA,NA,2,4,4,1,2,1,NA,NA,2,1,1,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Dudu,7,M,FALSE,NA,29,28,3,2,7,NA,6,NA,90,61,7,17,10,3,NA,7,3,1,NA,2,4,NA,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Deyverson,16,F,FALSE,NA,15,12,1,NA,9,2,4,NA,85,33,7.3,7,NA,NA,2,6,1,1,1,1,NA,3,2,1,1,NA,1,2,1,1,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Thiago Santos,5,M,TRUE,NA,6,5,1,1,2,NA,NA,NA,16,11,6.6,3,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Hyoran,28,M,TRUE,NA,4,3,NA,NA,NA,NA,NA,NA,11,8,6.2,4,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Miguel Borja,9,F,TRUE,NA,NA,NA,NA,NA,NA,1,NA,NA,9,1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Fernando Prass,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Jean,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Diogo Barbosa,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Edu Dracena,3,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Mayke,12,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2019,12,home,Palmeiras,Melgar,Allianz Parque,"Copa Libertadores, Group F",3,0,Abel Ferreira,Marco Antonio Valencia,Felipe Pires,27,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
