time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_total_offside,statistics_hit_woodwork,statistics_punches,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_big_chance_created,statistics_big_chance_missed,statistics_error_lead_to_a_goal,statistics_penalty_won,statistics_penalty_miss,statistics_good_high_claim,statistics_penalty_conceded,statistics_penalty_save,statistics_penalty_shootout_goal,statistics_clearance_off_line,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_penalty_shootout_save,statistics_expected_goals,statistics_goals_prevented,statistics_expected_assists,statistics_penalty_shootout_miss,statistics_own_goals
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Róger Guedes,9,F,FALSE,NA,11,8,NA,NA,1,NA,1,NA,NA,86,21,6.5,7,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Gustavo Mantuan,31,F,FALSE,NA,3,3,1,1,3,NA,1,NA,NA,56,11,7,2,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Willian,10,F,TRUE,NA,13,12,NA,NA,2,NA,NA,NA,NA,34,22,6.8,6,3,1,NA,2,4,2,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Victor Cantillo,24,M,TRUE,NA,15,12,3,3,2,1,NA,NA,NA,26,18,6.9,3,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Roni,29,M,TRUE,NA,1,NA,1,NA,NA,NA,NA,NA,NA,9,1,6.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Jô,77,F,TRUE,NA,3,2,NA,NA,NA,NA,NA,NA,NA,9,4,6.5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Gustavo Silva,19,F,TRUE,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,9,4,6.9,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Matheus Donelli,32,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,João Pedro,2,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Raul Gustavo,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Fábio Santos,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Xavier,39,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Gabriel Pereira,38,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,5,home,Corinthians,Mirassol,Neo Química Arena,Paulista Série A1,2,1,Ramón Díaz,Mozart Santos,Luan,7,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Cássio,12,G,FALSE,TRUE,24,21,5,3,1,NA,NA,1,2,90,30,7.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Fagner,23,D,FALSE,NA,54,43,8,5,2,NA,1,NA,NA,72,73,7.1,13,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,João Victor,33,D,FALSE,NA,91,80,14,6,3,1,1,NA,NA,90,94,7,11,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Gil,4,D,FALSE,NA,87,86,9,8,2,NA,NA,NA,NA,90,91,7.2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Fábio Santos,26,D,FALSE,NA,116,110,10,9,2,2,2,NA,NA,90,138,7.8,12,4,1,1,3,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Paulinho,15,M,FALSE,NA,24,21,NA,NA,1,1,NA,NA,NA,90,30,6.8,4,NA,NA,1,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Du Queiroz,37,M,FALSE,NA,65,59,3,3,5,NA,NA,NA,NA,79,77,7.6,8,2,1,NA,2,1,1,NA,2,1,1,NA,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Giuliano,11,M,FALSE,NA,26,25,1,1,2,NA,1,NA,NA,79,37,7.4,6,1,1,NA,1,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Renato Augusto,8,M,FALSE,NA,69,63,9,7,2,1,NA,NA,NA,90,83,7.7,16,8,1,NA,4,NA,NA,NA,2,4,NA,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Willian,10,F,FALSE,NA,38,34,2,2,9,NA,6,NA,NA,79,66,7.5,19,8,NA,NA,3,3,NA,NA,NA,NA,NA,NA,3,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Róger Guedes,9,F,FALSE,NA,18,17,1,NA,3,NA,2,NA,NA,82,28,8.2,6,NA,NA,1,4,2,1,NA,1,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,João Pedro,2,D,TRUE,NA,15,15,NA,NA,4,NA,2,NA,NA,18,25,6.9,3,1,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Gustavo Mantuan,31,M,TRUE,NA,8,6,NA,NA,2,NA,NA,NA,NA,11,16,6.3,6,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Victor Cantillo,24,M,TRUE,NA,22,20,4,4,NA,NA,NA,NA,NA,11,25,6.9,2,NA,NA,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Luan,7,F,TRUE,NA,14,13,NA,NA,NA,NA,NA,NA,NA,11,19,6.3,4,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Jô,77,F,TRUE,NA,3,2,NA,NA,NA,NA,NA,NA,NA,8,4,6.5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Ivan Quaresma,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Lucas Piton,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Raul Gustavo,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Roni,29,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Adson,28,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Xavier,39,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,6,home,Corinthians,São Bernardo,Neo Química Arena,Paulista Série A1,3,0,Ramón Díaz,Ricardo Catalá,Gustavo Silva,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Cássio,12,G,FALSE,TRUE,20,17,5,3,NA,NA,NA,1,4,90,34,6.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,João Pedro,2,D,FALSE,NA,58,51,5,2,5,1,NA,NA,NA,90,80,6.8,14,3,1,NA,2,5,3,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,João Victor,33,D,FALSE,NA,88,85,9,9,4,2,NA,NA,NA,90,93,7.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Raul Gustavo,34,D,FALSE,NA,98,93,13,10,4,3,NA,NA,NA,90,108,8.3,7,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Bruno Melo,27,D,FALSE,NA,101,95,3,2,7,NA,3,NA,NA,90,121,7.1,11,5,1,1,4,NA,NA,3,2,1,3,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Gustavo Silva,19,M,FALSE,NA,28,25,NA,NA,1,NA,NA,NA,NA,80,47,6.2,16,5,1,NA,7,6,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Roni,29,M,FALSE,NA,33,32,3,2,2,NA,1,NA,NA,63,38,6.8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Victor Cantillo,24,M,FALSE,NA,64,61,8,6,6,1,1,NA,NA,71,74,7.2,6,2,NA,2,6,NA,NA,1,2,2,1,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Adson,28,M,FALSE,NA,61,59,NA,NA,2,NA,1,NA,NA,80,68,6.6,4,1,1,1,4,NA,NA,NA,NA,1,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Róger Guedes,9,F,FALSE,NA,22,19,NA,NA,4,NA,2,NA,NA,90,34,7.2,8,NA,NA,NA,4,3,1,NA,2,1,NA,NA,1,1,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Luan,7,F,FALSE,NA,33,27,1,NA,3,NA,1,NA,NA,71,45,6.7,14,4,1,NA,4,2,1,NA,NA,1,1,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Xavier,39,M,TRUE,NA,20,20,NA,NA,2,1,NA,NA,NA,27,24,6.6,NA,NA,NA,NA,3,1,1,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Paulinho,15,M,TRUE,NA,21,18,NA,NA,1,NA,NA,NA,NA,19,22,6.6,3,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Willian,10,F,TRUE,NA,26,22,5,5,5,NA,1,NA,NA,19,32,7.1,4,NA,NA,1,1,3,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Renato Augusto,8,M,TRUE,NA,15,14,2,2,NA,NA,NA,NA,NA,10,19,7.1,3,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Giuliano,11,M,TRUE,NA,9,8,1,1,NA,NA,NA,NA,NA,10,11,6.5,2,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2022,7,away,Botafogo-SP,Corinthians,Estádio Santa Cruz,Paulista Série A1,1,1,Márcio Zanardi,Ramón Díaz,Ivan Quaresma,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
